"termo","blup","blup_sd","blup_025","blup_975","trait","individuo"
"traitmassa_fruto_g.animal.110",-1.18187769999173,12.2143494550319,-31.0335090714083,22.9633377159435,"massa_fruto_g","110"
"traitmassa_fruto_g.animal.115",3.93960838912467,13.7788746174897,-18.0678873596913,37.8971534975827,"massa_fruto_g","115"
"traitmassa_fruto_g.animal.118",1.92299431646468,12.867788627582,-21.4117527965784,31.0086413329267,"massa_fruto_g","118"
"traitmassa_fruto_g.animal.12",-6.36341089516175,13.381033404512,-40.357624170237,16.4174654098798,"massa_fruto_g","12"
"traitmassa_fruto_g.animal.122",-7.88833056282297,13.382122660519,-42.3158629721794,12.1830448875375,"massa_fruto_g","122"
"traitmassa_fruto_g.animal.124",-6.74553742300792,13.1341774504783,-40.0242810740893,14.676563158332,"massa_fruto_g","124"
"traitmassa_fruto_g.animal.128",-8.90400090036151,13.5128800148822,-42.6890377319186,11.1664298846971,"massa_fruto_g","128"
"traitmassa_fruto_g.animal.13",8.67971318092805,18.2761674384349,-14.6583258395737,58.7832246413247,"massa_fruto_g","13"
"traitmassa_fruto_g.animal.130",-2.34454058991493,12.2211043014901,-27.1026568279611,24.9575546030396,"massa_fruto_g","130"
"traitmassa_fruto_g.animal.131",-0.965955025883509,11.9094939068932,-23.9840075843411,25.0524486915316,"massa_fruto_g","131"
"traitmassa_fruto_g.animal.132",-2.79060183453998,12.1463104496101,-31.1136333584931,20.1081931848263,"massa_fruto_g","132"
"traitmassa_fruto_g.animal.133",-3.84269570850556,12.2590591840626,-33.3490268626353,19.7270969580549,"massa_fruto_g","133"
"traitmassa_fruto_g.animal.134",-4.22009721898447,12.9278546567703,-35.9467616719102,20.0897878007356,"massa_fruto_g","134"
"traitmassa_fruto_g.animal.135",-5.55331177707656,12.8863757743816,-36.927475254822,16.7453352755808,"massa_fruto_g","135"
"traitmassa_fruto_g.animal.136",-4.21858704434065,12.2305278085696,-30.9872819234831,18.8052558262772,"massa_fruto_g","136"
"traitmassa_fruto_g.animal.138",-10.1182236948997,14.8957059116667,-51.1978265939207,9.6694044310063,"massa_fruto_g","138"
"traitmassa_fruto_g.animal.140",0.101954788668519,12.5279862745589,-23.2260770058931,31.2152864804022,"massa_fruto_g","140"
"traitmassa_fruto_g.animal.148",0.861941534041229,12.4839970126876,-25.5162873238556,28.5417577020145,"massa_fruto_g","148"
"traitmassa_fruto_g.animal.149",2.04739025972702,12.3617844327008,-23.1880880740674,31.4451268901741,"massa_fruto_g","149"
"traitmassa_fruto_g.animal.15",-9.44004297982321,14.6369584753815,-48.1380228499576,9.79822233877726,"massa_fruto_g","15"
"traitmassa_fruto_g.animal.150",3.2181377167106,12.990473648405,-18.8561113550821,35.1067721000723,"massa_fruto_g","150"
"traitmassa_fruto_g.animal.152",-5.42359981456171,14.3542600777797,-43.0571042308294,16.6149706543653,"massa_fruto_g","152"
"traitmassa_fruto_g.animal.154",5.38972370037634,14.461606219272,-16.3774707244684,44.2840555264236,"massa_fruto_g","154"
"traitmassa_fruto_g.animal.157",-1.6699600597483,12.3830121779263,-31.1911320140882,23.5966021514334,"massa_fruto_g","157"
"traitmassa_fruto_g.animal.16",-8.80350701658561,13.9731456509289,-46.1502711730492,11.0152015152653,"massa_fruto_g","16"
"traitmassa_fruto_g.animal.161",6.22111673377372,12.6786189713916,-14.7224934190409,37.370289129002,"massa_fruto_g","161"
"traitmassa_fruto_g.animal.162",-3.81714822039532,14.1723487885761,-43.489735218613,17.0888786986133,"massa_fruto_g","162"
"traitmassa_fruto_g.animal.166",10.1814751141545,15.6252691883528,-9.79936733618293,51.4501618954352,"massa_fruto_g","166"
"traitmassa_fruto_g.animal.167",13.7435128821058,17.6791900334681,-8.07140917897123,61.170940693494,"massa_fruto_g","167"
"traitmassa_fruto_g.animal.17",-2.25173080789371,12.098280343489,-27.5020392739042,26.8395967024942,"massa_fruto_g","17"
"traitmassa_fruto_g.animal.170",14.2799180400181,19.1092732480586,-8.57822516649299,66.0429125104323,"massa_fruto_g","170"
"traitmassa_fruto_g.animal.172",2.72475174044633,12.134350150026,-25.2743559959604,28.7337570416835,"massa_fruto_g","172"
"traitmassa_fruto_g.animal.175",9.81555203502167,15.5810216054741,-11.4212571604843,51.2668237080056,"massa_fruto_g","175"
"traitmassa_fruto_g.animal.177",-3.50900002064904,14.499043540405,-43.9363903776925,18.9894270041285,"massa_fruto_g","177"
"traitmassa_fruto_g.animal.178",0.709855583589479,12.425683704282,-29.4175876094704,24.6653435922081,"massa_fruto_g","178"
"traitmassa_fruto_g.animal.18",-3.6869185828441,12.0287131202762,-31.0056235923698,21.8860280206425,"massa_fruto_g","18"
"traitmassa_fruto_g.animal.181",4.67048415295693,14.2823892176767,-18.243833065236,42.6660813044043,"massa_fruto_g","181"
"traitmassa_fruto_g.animal.185",-6.81512715534737,15.2747108318044,-47.4688706884701,15.051689327238,"massa_fruto_g","185"
"traitmassa_fruto_g.animal.189",-1.22089484276714,11.9584077136909,-27.5223691189186,23.2858952536752,"massa_fruto_g","189"
"traitmassa_fruto_g.animal.192",4.12448922865645,12.8813876706703,-18.5397946685753,35.4390281823348,"massa_fruto_g","192"
"traitmassa_fruto_g.animal.194",-5.00497933121191,14.1545488173562,-41.5530235679112,17.0881971318205,"massa_fruto_g","194"
"traitmassa_fruto_g.animal.2",-3.21092560493392,11.831665196396,-30.7584959369075,20.5809552363712,"massa_fruto_g","2"
"traitmassa_fruto_g.animal.201",7.69251613714107,13.7675177983875,-13.7259514494672,44.3137052353199,"massa_fruto_g","201"
"traitmassa_fruto_g.animal.204",5.32416510939717,13.0148760609098,-16.2525817037387,37.2694398078493,"massa_fruto_g","204"
"traitmassa_fruto_g.animal.208",-1.20226055382614,14.1933874499178,-39.0205689963647,22.8038684821903,"massa_fruto_g","208"
"traitmassa_fruto_g.animal.209",8.66768182042956,14.320666325404,-12.5528169113181,46.3363532963809,"massa_fruto_g","209"
"traitmassa_fruto_g.animal.210",-4.55737691202981,15.797520212539,-47.7986610669228,17.5331258894048,"massa_fruto_g","210"
"traitmassa_fruto_g.animal.212",6.38410732494033,13.0796257111759,-16.5073230610042,39.4531502090595,"massa_fruto_g","212"
"traitmassa_fruto_g.animal.22",15.1392421708007,19.5223228202997,-8.1194610425028,66.6740782945528,"massa_fruto_g","22"
"traitmassa_fruto_g.animal.221",-0.263831885761805,12.4816899773105,-23.4491519601738,27.4070308634163,"massa_fruto_g","221"
"traitmassa_fruto_g.animal.222",-2.44472639874816,12.0115175653408,-28.5512212002274,25.8009233273691,"massa_fruto_g","222"
"traitmassa_fruto_g.animal.223",-8.56175472385284,13.6036127113857,-43.6974267926373,11.2772471490227,"massa_fruto_g","223"
"traitmassa_fruto_g.animal.23",1.89340665700982,12.4092623865037,-27.6218884067656,27.5345057110137,"massa_fruto_g","23"
"traitmassa_fruto_g.animal.232",-4.34232099196217,12.2737927555227,-32.2825264606812,19.9606335285219,"massa_fruto_g","232"
"traitmassa_fruto_g.animal.233",-4.69103085914023,12.1937643338208,-33.9192037635053,17.2322805686079,"massa_fruto_g","233"
"traitmassa_fruto_g.animal.235",-2.53978631614884,12.5070819970781,-29.792884716536,24.2722935251964,"massa_fruto_g","235"
"traitmassa_fruto_g.animal.236",-6.25513332932845,12.9494393233374,-38.523324048953,15.4039934499086,"massa_fruto_g","236"
"traitmassa_fruto_g.animal.237",-5.91103659256939,12.7831048484797,-38.9038392497842,16.02775186905,"massa_fruto_g","237"
"traitmassa_fruto_g.animal.24",9.19405864226082,13.8749778791983,-10.5830277706835,44.143634028462,"massa_fruto_g","24"
"traitmassa_fruto_g.animal.240",7.81269688332192,17.833644264579,-12.7770785146457,56.7682385473018,"massa_fruto_g","240"
"traitmassa_fruto_g.animal.29",-1.88603351102104,13.0426867585187,-34.7016343153771,19.7679140578519,"massa_fruto_g","29"
"traitmassa_fruto_g.animal.3",-7.18742902480879,13.2056038132412,-41.5915329854205,13.950148107658,"massa_fruto_g","3"
"traitmassa_fruto_g.animal.32",5.77207238029294,12.6067960672259,-14.9763237406476,37.5391836971024,"massa_fruto_g","32"
"traitmassa_fruto_g.animal.34",3.36529084156344,11.7137424399693,-18.716187280331,29.0285067618597,"massa_fruto_g","34"
"traitmassa_fruto_g.animal.4",-6.32206643401665,12.4459482205805,-36.5074264902928,14.7432663140012,"massa_fruto_g","4"
"traitmassa_fruto_g.animal.43",1.42711060930494,12.3333524712451,-24.0682038553714,29.4046108779961,"massa_fruto_g","43"
"traitmassa_fruto_g.animal.51",-5.01521458050465,13.9018195738195,-41.3003093098324,16.4255041717653,"massa_fruto_g","51"
"traitmassa_fruto_g.animal.53",-2.68358546984476,12.7170900782812,-32.8354517432579,19.6550997293568,"massa_fruto_g","53"
"traitmassa_fruto_g.animal.55",8.64692175430246,16.2964229707716,-12.8808417329203,53.6027625431205,"massa_fruto_g","55"
"traitmassa_fruto_g.animal.61",7.59501458401791,13.338862910964,-12.740384752193,39.3429615222098,"massa_fruto_g","61"
"traitmassa_fruto_g.animal.62",7.88641129822106,13.8998635728949,-12.9297586718053,44.1528940450131,"massa_fruto_g","62"
"traitmassa_fruto_g.animal.70",0.518526234480081,12.2002461872793,-28.6418604130406,23.2964023343595,"massa_fruto_g","70"
"traitmassa_fruto_g.animal.76",0.462440166925663,12.3838099800667,-27.1301766887154,24.4761415756868,"massa_fruto_g","76"
"traitmassa_fruto_g.animal.81",0.473107705798339,12.3330862104664,-21.1178423062405,30.9701084343372,"massa_fruto_g","81"
"traitmassa_fruto_g.animal.82",-2.17128641421904,11.8601678682018,-26.779346245264,25.5087632545544,"massa_fruto_g","82"
"traitmassa_fruto_g.animal.83",-3.74698930679483,12.2261872079307,-30.9787310631186,19.2985296887978,"massa_fruto_g","83"
"traitmassa_fruto_g.animal.84",-4.28352169618082,12.4156216040183,-34.2165599640029,17.5331677348937,"massa_fruto_g","84"
"traitmassa_fruto_g.animal.86",-4.89260571776934,12.21457317063,-34.0089153449209,17.4144147520031,"massa_fruto_g","86"
"traitmassa_fruto_g.animal.87",2.22025569436461,14.1988486416655,-20.2753633375181,39.5808576167843,"massa_fruto_g","87"
"traitmassa_fruto_g.animal.88",-0.238393502508221,11.9002076282887,-21.813212876397,26.9933541885647,"massa_fruto_g","88"
"traitmassa_fruto_g.animal.89",-6.42909293370566,13.4781736717582,-40.2765404066615,15.9607695111961,"massa_fruto_g","89"
"traitmassa_fruto_g.animal.9",-2.04430623248385,11.8418774179743,-25.7436481556969,25.3010835653702,"massa_fruto_g","9"
"traitmassa_fruto_g.animal.90",-4.17123062405649,12.361441010597,-36.2763016679399,19.0264553896184,"massa_fruto_g","90"
"traitmassa_fruto_g.animal.91",-7.72893085948889,13.690385595674,-42.5307673001439,13.5591671225291,"massa_fruto_g","91"
"traitmassa_fruto_g.animal.94",-2.72567206239612,12.0603195196179,-28.8904739797109,21.7712668413148,"massa_fruto_g","94"
"traitmassa_fruto_g.animal.95",-3.96126231518738,11.962233643508,-30.2338353903795,18.614698563063,"massa_fruto_g","95"
"traitmassa_fruto_g.animal.96",-3.33950670488652,11.9532374577315,-30.9755663463788,19.214061691,"massa_fruto_g","96"
"traitmassa_fruto_g.animal.97",-0.88130990476188,12.359232417521,-26.1161947121641,29.1500496446866,"massa_fruto_g","97"
"traitmassa_fruto_g.animal.98",-3.02061589882118,11.8779022914924,-30.8250162592751,20.7392244601128,"massa_fruto_g","98"
"traitmassa_fruto_g.animal.99",-5.27255273915772,13.2171085118908,-36.9101642376156,18.3833007999232,"massa_fruto_g","99"
"traitsst_brix.animal.10",0.319180787412868,2.58313782526047,-4.76636402841266,5.15208410434107,"sst_brix","10"
"traitsst_brix.animal.100",-0.0150348705076488,2.52607428553045,-5.0752603589367,5.0338632356029,"sst_brix","100"
"traitsst_brix.animal.101",0.0773437245508723,2.49796974345848,-4.97883854384815,4.95408363099629,"sst_brix","101"
"traitsst_brix.animal.103",-0.30846342584917,2.71516225210889,-5.50879315686865,4.88219100848804,"sst_brix","103"
"traitsst_brix.animal.11",0.107943525861715,2.55908017766412,-4.92811867623431,5.21760380311064,"sst_brix","11"
"traitsst_brix.animal.110",0.151503529014913,2.46107686208178,-4.62109645595313,4.80464351421612,"sst_brix","110"
"traitsst_brix.animal.115",-0.307686404793745,2.56551585196524,-5.60588979267272,4.73569404877985,"sst_brix","115"
"traitsst_brix.animal.118",0.157000193902301,2.56441931045602,-4.73855237474671,5.39703437651907,"sst_brix","118"
"traitsst_brix.animal.12",0.109433261697612,2.57113308695727,-5.19168379604384,5.11106015704291,"sst_brix","12"
"traitsst_brix.animal.122",0.0726593508281856,2.58410532464808,-4.9708521001095,5.03256962999759,"sst_brix","122"
"traitsst_brix.animal.124",-0.729155681573949,2.53801273806144,-5.86464288843732,4.14041748922431,"sst_brix","124"
"traitsst_brix.animal.128",-0.00204953691380432,2.58664210432791,-5.02698471865113,5.00513112272528,"sst_brix","128"
"traitsst_brix.animal.13",-0.272716541187046,2.54033475686962,-5.38235382550179,4.76622104497745,"sst_brix","13"
"traitsst_brix.animal.130",-0.676600918125798,2.57436037160137,-5.82161445520448,4.31468796858658,"sst_brix","130"
"traitsst_brix.animal.131",0.122104075138566,2.43976411866615,-4.71520008131175,4.85207859604621,"sst_brix","131"
"traitsst_brix.animal.132",0.107197996066605,2.49125209703631,-4.83338449890641,5.11390672374121,"sst_brix","132"
"traitsst_brix.animal.133",0.340929730828096,2.58168770113287,-4.79805701860779,5.62439016618178,"sst_brix","133"
"traitsst_brix.animal.134",0.331448385721089,2.57709662691322,-4.56480917598451,5.36805456004867,"sst_brix","134"
"traitsst_brix.animal.135",0.566071189329805,2.65024500242634,-4.93223455341361,5.63219373760454,"sst_brix","135"
"traitsst_brix.animal.136",-0.0714219891324746,2.45877477359948,-4.80449835816303,4.77649578207752,"sst_brix","136"
"traitsst_brix.animal.138",0.819727022124691,2.52727967977749,-4.33453961783417,5.72906231617045,"sst_brix","138"
"traitsst_brix.animal.140",-0.059552723947829,2.49377219360612,-4.79348421321364,5.05569677270082,"sst_brix","140"
"traitsst_brix.animal.148",0.631943869442843,2.52351866933392,-4.24069877969262,5.55323521558109,"sst_brix","148"
"traitsst_brix.animal.149",-0.0266494561946929,2.53673267678412,-4.93945682710586,4.86318365332979,"sst_brix","149"
"traitsst_brix.animal.15",-1.26694702264828,2.61730861029335,-6.58798785269814,3.80807809821097,"sst_brix","15"
"traitsst_brix.animal.150",0.139930342778394,2.4945881317791,-4.75923434588619,5.0441980298378,"sst_brix","150"
"traitsst_brix.animal.152",-0.399734182579477,2.59208903047409,-5.6682884834482,4.72707533524355,"sst_brix","152"
"traitsst_brix.animal.154",-0.72724085477027,2.56793118714286,-5.94425539760034,4.11220601353385,"sst_brix","154"
"traitsst_brix.animal.157",0.181799277135075,2.54343700562751,-4.65931842852721,5.23984015778207,"sst_brix","157"
"traitsst_brix.animal.16",0.277570171071874,2.58140327943386,-4.74068913242648,5.27764863493494,"sst_brix","16"
"traitsst_brix.animal.161",-0.733307519522036,2.561296446588,-5.73938654454779,4.33182281932024,"sst_brix","161"
"traitsst_brix.animal.162",-0.379374404702022,2.41866965105136,-5.02551556056912,4.26939788607044,"sst_brix","162"
"traitsst_brix.animal.166",-0.350631965242122,2.56315077889197,-5.57276817490704,4.6345526840535,"sst_brix","166"
"traitsst_brix.animal.167",-0.594069765771317,2.5368479395046,-5.73888813756587,4.34832814600865,"sst_brix","167"
"traitsst_brix.animal.17",0.29550991071422,2.53981160860257,-4.59238369276536,5.43414681610706,"sst_brix","17"
"traitsst_brix.animal.170",-0.344875874226886,2.60359844260118,-5.54981876556623,4.72670740615504,"sst_brix","170"
"traitsst_brix.animal.172",0.456037289144697,2.4569083345845,-4.38166024872836,5.44935175747244,"sst_brix","172"
"traitsst_brix.animal.175",-0.231121812634927,2.57137721759579,-5.2609437196492,4.93989384303019,"sst_brix","175"
"traitsst_brix.animal.177",0.167035458506288,2.54340447419532,-4.8031743457942,5.28262997411022,"sst_brix","177"
"traitsst_brix.animal.178",0.585586771917112,2.52986316118606,-4.37410728772959,5.70207781836344,"sst_brix","178"
"traitsst_brix.animal.18",0.461278455785885,2.44017776243622,-4.19065266829979,5.25239002982178,"sst_brix","18"
"traitsst_brix.animal.181",0.177865146611493,2.53544376458771,-4.79522282617745,5.24642672299056,"sst_brix","181"
"traitsst_brix.animal.185",-0.248437329001905,2.54706376708261,-5.38919981389363,4.80498681799151,"sst_brix","185"
"traitsst_brix.animal.189",0.581445442302175,2.52996964798795,-4.50289328488863,5.45023832100281,"sst_brix","189"
"traitsst_brix.animal.192",0.119719618691689,2.4902470419849,-4.5440683699206,5.24005044214687,"sst_brix","192"
"traitsst_brix.animal.194",-0.158951911571911,2.5486235307456,-5.19425314273987,4.89419041592313,"sst_brix","194"
"traitsst_brix.animal.2",0.214819021405568,2.42140732753476,-4.41384494283288,5.07087977955723,"sst_brix","2"
"traitsst_brix.animal.201",-0.316061454628757,2.46856047475354,-5.32705548580007,4.44496241844838,"sst_brix","201"
"traitsst_brix.animal.204",-0.693355887098561,2.57540332547693,-6.00904311306292,4.421348013358,"sst_brix","204"
"traitsst_brix.animal.208",0.0526169403576857,2.535303389595,-4.81609672120137,5.19461764906815,"sst_brix","208"
"traitsst_brix.animal.209",0.334624650153412,2.58240233104187,-4.61010256294948,5.58144184378136,"sst_brix","209"
"traitsst_brix.animal.210",0.146620847503379,2.48611232910972,-4.79545203828334,4.9909275458722,"sst_brix","210"
"traitsst_brix.animal.212",-0.676921313646056,2.54615250056685,-5.55210061580551,4.55609473215877,"sst_brix","212"
"traitsst_brix.animal.22",-0.689490166201683,2.63709840411389,-6.02267009383053,4.58564928174688,"sst_brix","22"
"traitsst_brix.animal.221",0.102312997184634,2.50707245764049,-4.74450428385485,5.14604452028293,"sst_brix","221"
"traitsst_brix.animal.222",0.0419196674714982,2.48802242648246,-4.93809417439639,4.90302661604822,"sst_brix","222"
"traitsst_brix.animal.223",0.522228312444622,2.54093566643268,-4.13431411379356,5.63896457268575,"sst_brix","223"
"traitsst_brix.animal.23",-0.125400145308989,2.54495907412737,-5.12717658671883,4.83024250649046,"sst_brix","23"
"traitsst_brix.animal.232",-0.0810021834962417,2.494415747822,-4.86511631970926,4.72194381060501,"sst_brix","232"
"traitsst_brix.animal.233",-0.988790256067253,2.51037555369693,-5.74014254777272,3.76579297657689,"sst_brix","233"
"traitsst_brix.animal.235",0.776129190174483,2.66995991202725,-4.56654496210568,6.13463748828959,"sst_brix","235"
"traitsst_brix.animal.236",-0.205486868896067,2.5286081126181,-5.1438831057724,4.82193926316809,"sst_brix","236"
"traitsst_brix.animal.237",0.462111014705277,2.52336507151249,-4.46486285839216,5.6274072152301,"sst_brix","237"
"traitsst_brix.animal.24",-0.114703987114996,2.52312991171894,-5.05842433195935,4.76125469237847,"sst_brix","24"
"traitsst_brix.animal.240",-0.172422036156523,2.59475036579305,-5.39875000600418,4.48101769426236,"sst_brix","240"
"traitsst_brix.animal.29",0.0319390430469417,2.48167510300648,-4.7113708803608,4.92183513890554,"sst_brix","29"
"traitsst_brix.animal.3",0.301662851485316,2.51512374601059,-4.6852779923578,5.16461396593103,"sst_brix","3"
"traitsst_brix.animal.32",0.264467000197014,2.51207777748411,-4.4883095906704,5.47838863217672,"sst_brix","32"
"traitsst_brix.animal.34",-0.197287654399165,2.46122311134077,-5.14883540010736,4.60550815562699,"sst_brix","34"
"traitsst_brix.animal.4",0.0271309857538118,2.49150036692214,-4.79927119824343,4.97244953514425,"sst_brix","4"
"traitsst_brix.animal.43",-0.664837178264948,2.4777648828594,-5.68270580494565,3.98270561114242,"sst_brix","43"
"traitsst_brix.animal.51",-0.156456347037232,2.59600297724246,-5.13618970264869,4.74076031560264,"sst_brix","51"
"traitsst_brix.animal.53",0.351603443720763,2.54773840420351,-4.64509984863331,5.35607197711547,"sst_brix","53"
"traitsst_brix.animal.55",0.0575549389142483,2.48511866578027,-4.81127566771665,5.08256744091058,"sst_brix","55"
"traitsst_brix.animal.61",-0.109809051261541,2.51393910872534,-5.06677829017378,4.83757834054703,"sst_brix","61"
"traitsst_brix.animal.62",0.0356565588250436,2.60340517519498,-4.8368661047916,5.27705319337859,"sst_brix","62"
"traitsst_brix.animal.70",-0.0910283712858299,2.44903809818565,-4.98785949519197,4.82588248787176,"sst_brix","70"
"traitsst_brix.animal.76",-0.630979942106358,2.49206577906368,-5.51498294476079,4.32827480634496,"sst_brix","76"
"traitsst_brix.animal.81",-0.683140973795137,2.51058915824621,-5.63238583026753,4.38327700617603,"sst_brix","81"
"traitsst_brix.animal.82",0.152928435269052,2.47204519699588,-4.69862548131204,5.01004369835469,"sst_brix","82"
"traitsst_brix.animal.83",0.714014424649921,2.56377893592986,-4.06164156761255,5.86082156945608,"sst_brix","83"
"traitsst_brix.animal.84",-0.366221688985442,2.64074150758446,-5.64445781531186,5.01549994772801,"sst_brix","84"
"traitsst_brix.animal.86",0.230779224113136,2.50950904273198,-4.55091607681139,5.24378470523935,"sst_brix","86"
"traitsst_brix.animal.87",-0.0307851981926582,2.61992384873581,-5.18506265117465,5.16979361342273,"sst_brix","87"
"traitsst_brix.animal.88",0.337528881968679,2.50185601243708,-4.5333859157036,5.11535360328877,"sst_brix","88"
"traitsst_brix.animal.89",-0.14617624753506,2.54095842344742,-4.95755453410629,4.89522235676574,"sst_brix","89"
"traitsst_brix.animal.9",0.629340578933358,2.46464648697591,-4.1240201831356,5.46771343874242,"sst_brix","9"
"traitsst_brix.animal.90",-0.107163467382632,2.60143587629576,-5.112684697272,5.17114675085059,"sst_brix","90"
"traitsst_brix.animal.91",0.820167605120435,2.48689187388,-3.98112748793247,5.70706984921271,"sst_brix","91"
"traitsst_brix.animal.94",-0.0574637378365959,2.62272725801468,-5.2936565451667,4.95999773677743,"sst_brix","94"
"traitsst_brix.animal.95",-0.427596927329847,2.45444710599379,-5.1930342550559,4.49550879814647,"sst_brix","95"
"traitsst_brix.animal.96",0.60957134050461,2.51489093014331,-4.27741757692591,5.49447758283084,"sst_brix","96"
"traitsst_brix.animal.97",1.22472150119574,2.50261090560509,-3.71690625230244,6.27072848716981,"sst_brix","97"
"traitsst_brix.animal.98",0.00383316501271099,2.47501406247112,-4.94760044517096,4.89892280871982,"sst_brix","98"
"traitsst_brix.animal.99",-0.951217405502405,2.57093058948833,-6.22527990623083,4.18452531502319,"sst_brix","99"
